,database,question,verified_output,correct
915,apartment_rentals,"What are the building full names that contain the word ""court""?",SELECT building_full_name FROM Apartment_Buildings WHERE Apartment_Buildings.building_description  = 'court' ,0
916,apartment_rentals,"Find all the building full names containing the word ""court"".",SELECT building_full_name FROM Apartment_Buildings WHERE Apartment_Buildings.building_description  = 'court' ,0
917,apartment_rentals,What is the minimum and maximum number of bathrooms of all the apartments?,"SELECT MIN(Apartments.bathroom_count) ,MAX(Apartments.bathroom_count) FROM Apartments",1
918,apartment_rentals,Give me the minimum and maximum bathroom count among all the apartments.,"SELECT COUNT(*) ,MIN(Apartments.bathroom_count) ,MAX(Apartments.bathroom_count) FROM Apartments",0
919,apartment_rentals,What is the average number of bedrooms of all apartments?,SELECT COUNT(*) FROM Apartments,0
920,apartment_rentals,Find the average number of bedrooms of all the apartments.,SELECT COUNT(*) FROM Apartments,0
921,apartment_rentals,Return the apartment number and the number of rooms for each apartment.,SELECT COUNT(*) FROM Apartments GROUP BY Apartments.apt_id,0
922,apartment_rentals,What are the apartment number and the room count of each apartment?,"SELECT COUNT(*) ,Apartments.room_count FROM Apartments GROUP BY Apartments.apt_id",0
923,apartment_rentals,"What is the average number of rooms of apartments with type code ""Studio""?",SELECT COUNT(*) FROM Apartments,0
924,apartment_rentals,"Find the average room count of the apartments that have the ""Studio"" type code.",SELECT Apartments.room_count FROM Apartments,0
925,apartment_rentals,Return the first names and last names of all guests,"SELECT Guests.guest_first_name ,guest_last_name FROM Guests",1
926,apartment_rentals,What are the first names and last names of all the guests?,"SELECT Guests.guest_first_name ,guest_last_name FROM Guests",1
927,apartment_rentals,"Return the date of birth for all the guests with gender code ""Male"".",SELECT Guests.date_of_birth FROM Guests WHERE Guests.gender_code = 'Male' ,1
928,apartment_rentals,"What are dates of birth of all the guests whose gender is ""Male""?",SELECT T3.status_date FROM Guests AS T2 JOIN Apartment_Bookings AS T1 ON T2.guest_id = T1.guest_id    JOIN View_Unit_Status AS T3 ON T3.apt_id = T1.apt_id   WHERE T2.gender_code = 'Male' ,0
929,apartment_rentals,"Show the apartment numbers, start dates, and end dates of all the apartment bookings.",SELECT T2.date_of_birth FROM Guests AS T2 JOIN Apartment_Bookings AS T1 ON T2.guest_id = T1.guest_id,0
930,apartment_rentals,"What are the apartment number, start date, and end date of each apartment booking?","SELECT COUNT(*) ,  T2.date_of_birth FROM Guests AS T2 JOIN Apartment_Bookings AS T1 ON T2.guest_id = T1.guest_id GROUP BY T1.apt_booking_id",0
931,apartment_rentals,"What are the booking start and end dates of the apartments with type code ""Duplex""?","SELECT T1.room_count ,  T3.date_of_birth FROM Apartments AS T1 JOIN Apartment_Bookings AS T2 ON T1.apt_id = T2.apt_id    JOIN Guests AS T3 ON T3.guest_id = T2.guest_id   WHERE T1.apt_type_code = 'Duplex' ",0
932,apartment_rentals,"Return the booking start date and end date for the apartments that have type code ""Duplex"".","SELECT T2.booking_start_date ,  T3.date_of_birth FROM Apartments AS T1 JOIN Apartment_Bookings AS T2 ON T1.apt_id = T2.apt_id    JOIN Guests AS T3 ON T3.guest_id = T2.guest_id   WHERE T1.apt_type_code  = 'Duplex' ",0
933,apartment_rentals,What are the booking start and end dates of the apartments with more than 2 bedrooms?,"SELECT T1.room_count ,  T3.date_of_birth FROM Apartments AS T1 JOIN Apartment_Bookings AS T2 ON T1.apt_id = T2.apt_id    JOIN Guests AS T3 ON T3.guest_id = T2.guest_id   WHERE T1.bedroom_count > 2",0
934,apartment_rentals,Find the booking start date and end date for the apartments that have more than two bedrooms.,"SELECT T2.booking_start_date ,  T3.date_of_birth FROM Apartments AS T1 JOIN Apartment_Bookings AS T2 ON T1.apt_id = T2.apt_id    JOIN Guests AS T3 ON T3.guest_id = T2.guest_id   GROUP BY T1.bedroom_count HAVING COUNT(*)> 2",0
935,apartment_rentals,"Show the distinct apartment numbers of the apartments that have bookings with status code ""Confirmed"".",SELECT DISTINCT(T2.booking_start_date) FROM Apartments AS T1 JOIN View_Unit_Status AS T3 ON T1.apt_id = T3.apt_id    JOIN Apartment_Bookings AS T2 ON T2.apt_booking_id = T3.apt_booking_id   WHERE T3.status_date = 'Confirmed' ,0
936,apartment_rentals,"Which apartments have bookings with status code ""Confirmed""? Return their apartment numbers.",SELECT apt_number FROM Apartments AS T1 JOIN View_Unit_Status AS T2 ON T1.apt_id = T2.apt_id WHERE T2.status_date  = 'Confirmed' ,0
937,apartment_rentals,"Show the average room count of the apartments that have booking status code ""Provisional"".",SELECT T1.room_count FROM Apartments AS T1 JOIN View_Unit_Status AS T3 ON T1.apt_id = T3.apt_id    JOIN Apartment_Bookings AS T2 ON T2.apt_booking_id = T3.apt_booking_id   WHERE T2.booking_status_code = 'Provisional' ,0
938,apartment_rentals,"What is the average room count of the apartments whose booking status code is ""Provisional""?",SELECT T1.room_count FROM Apartments AS T1 JOIN View_Unit_Status AS T3 ON T1.apt_id = T3.apt_id    JOIN Apartment_Bookings AS T2 ON T2.apt_booking_id = T3.apt_booking_id   WHERE T2.booking_status_code = 'Provisional' ,0
939,apartment_rentals,"Show the guest first names, start dates, and end dates of all the apartment bookings.","SELECT T2.guest_first_name ,  T1.booking_start_date ,  booking_end_date FROM Guests AS T2 JOIN Apartment_Bookings AS T1 ON T2.guest_id = T1.guest_id",0
940,apartment_rentals,"What are the guest first name, start date, and end date of each apartment booking?","SELECT T2.guest_first_name ,  T1.booking_start_date ,  booking_end_date FROM Guests AS T2 JOIN Apartment_Bookings AS T1 ON T2.guest_id = T1.guest_id GROUP BY T1.apt_booking_id",0
941,apartment_rentals,"Show the start dates and end dates of all the apartment bookings made by guests with gender code ""Female"".","SELECT T1.booking_start_date ,  booking_end_date FROM Guests AS T2 JOIN Apartment_Bookings AS T1 ON T2.guest_id = T1.guest_id WHERE T2.gender_code = 'Female' ",0
942,apartment_rentals,"What are the start date and end date of the apartment bookings made by female guests (gender code ""Female"")?","SELECT T1.booking_start_date ,  booking_end_date FROM Guests AS T2 JOIN Apartment_Bookings AS T1 ON T2.guest_id = T1.guest_id WHERE T2.gender_code = 'Female' ",0
943,apartment_rentals,"Show the first names and last names of all the guests that have apartment bookings with status code ""Confirmed"".","SELECT T2.guest_first_name ,  guest_last_name FROM Guests AS T2 JOIN Apartment_Bookings AS T1 ON T2.guest_id = T1.guest_id WHERE T2.gender_code = 'Confirmed' ",0
944,apartment_rentals,Show the facility codes of apartments with more than 4 bedrooms.,SELECT T2.facility_code FROM Apartments AS T1 JOIN View_Unit_Status AS T3 ON T1.apt_id = T3.apt_id    JOIN Apartment_Facilities AS T2 ON T2.apt_id = T3.apt_id   WHERE T1.bedroom_count > 4,0
945,apartment_rentals,"Show the total number of rooms of all apartments with facility code ""Gym"".",SELECT COUNT(*) FROM Apartments AS T1 JOIN View_Unit_Status AS T3 ON T1.apt_id = T3.apt_id    JOIN Apartment_Facilities AS T2 ON T2.apt_id = T3.apt_id   WHERE T2.facility_code = 'Gym' ,0
946,apartment_rentals,"Find the total number of rooms in the apartments that have facility code ""Gym"".",SELECT COUNT(*) FROM Apartments AS T1 JOIN View_Unit_Status AS T3 ON T1.apt_id = T3.apt_id    JOIN Apartment_Facilities AS T2 ON T2.apt_id = T3.apt_id   WHERE T2.facility_code = 'Gym' ,0
947,apartment_rentals,"Show the total number of rooms of the apartments in the building with short name ""Columbus Square"".",SELECT COUNT(*) FROM Apartment_Buildings AS T2 JOIN Apartments AS T1 ON T2.building_id = T1.building_id WHERE T2.building_short_name = 'Columbus Square' ,0
948,apartment_rentals,"How many rooms in total are there in the apartments in the building with short name ""Columbus Square""?","SELECT COUNT(*) ,  bathroom_count FROM Apartment_Buildings AS T2 JOIN Apartments AS T1 ON T2.building_id = T1.building_id WHERE T2.building_short_name  = 'Columbus Square' ",0
949,apartment_rentals,Show the addresses of the buildings that have apartments with more than 2 bathrooms.,SELECT T2.building_address FROM Apartment_Buildings AS T2 JOIN Apartments AS T1 ON T2.building_id = T1.building_id WHERE T1.bathroom_count > 2 GROUP BY T1.bathroom_count HAVING COUNT(*)> 2,0
950,apartment_rentals,Which buildings have apartments that have more than two bathrooms? Give me the addresses of the buildings.,"SELECT T2.building_description ,  building_address FROM Apartment_Buildings AS T2 JOIN Apartments AS T1 ON T2.building_id = T1.building_id WHERE T2.building_description = 'two' ",0
951,apartment_rentals,"What apartment type codes and apartment numbers do the buildings managed by ""Kyle"" have?","SELECT apt_type_code ,  bedroom_count FROM Apartment_Buildings AS T2 JOIN Apartments AS T1 ON T2.building_id = T1.building_id WHERE T2.building_description  = 'Kyle'  OR T2.building_description  = 'have' ",0
952,apartment_rentals,Show the booking status code and the corresponding number of bookings.,"SELECT COUNT(*) ,Apartment_Bookings.booking_status_code FROM Apartment_Bookings",0
953,apartment_rentals,How many bookings does each booking status have? List the booking status code and the number of corresponding bookings.,"SELECT COUNT(*) ,  COUNT(*) ,  T3.status_date ,  T2.gender_code ,  booking_status_code FROM Guests AS T2 JOIN Apartment_Bookings AS T1 ON T2.guest_id = T1.guest_id    JOIN View_Unit_Status AS T3 ON T3.apt_id = T1.apt_id  ",0
954,apartment_rentals,Return all the apartment numbers sorted by the room count in ascending order.,SELECT bedroom_count FROM Apartments ORDER BY Apartments.room_count ASC,0
955,apartment_rentals,Return the apartment number with the largest number of bedrooms.,"SELECT COUNT(*) ,MAX(Apartments.bedroom_count) FROM Apartments GROUP BY Apartments.bedroom_count ORDER BY COUNT(*) DESC LIMIT 1",0
956,apartment_rentals,What is the apartment number of the apartment with the most beds?,SELECT COUNT(*) FROM Apartments ORDER BY Apartments.bedroom_count DESC LIMIT 1,0
957,apartment_rentals,Show the top 3 apartment type codes sorted by the average number of rooms in descending order.,"SELECT COUNT(*) ,Apartments.apt_type_code FROM Apartments ORDER BY Apartments.room_count DESC",0
958,apartment_rentals,What are the top three apartment types in terms of the average room count? Give me the,SELECT Apartments.bedroom_count FROM Apartments,0
959,apartment_rentals,Show the most common apartment type code.,SELECT apt_type_code FROM Apartments GROUP BY Apartments.apt_type_code ORDER BY COUNT(*) DESC LIMIT 1,1
960,apartment_rentals,Which apartment type code appears the most often?,SELECT apt_type_code FROM Apartments,0
961,apartment_rentals,Show the most common apartment type code among apartments with more than 1 bathroom.,SELECT apt_type_code FROM Apartments WHERE Apartments.bathroom_count > 1,0
962,apartment_rentals,Show each gender code and the corresponding count of guests sorted by the count in descending order.,"SELECT Guests.gender_code ,COUNT(*) ,Guests.gender_code FROM Guests GROUP BY Guests.gender_code ORDER BY Guests.gender_code DESC",0
963,apartment_rentals,Sort the gender codes in descending order of their corresponding number of guests. Return both the gender codes and counts.,"SELECT T3.gender_code ,  T1.room_count FROM Apartments AS T1 JOIN Apartment_Bookings AS T2 ON T1.apt_id = T2.apt_id    JOIN Guests AS T3 ON T3.guest_id = T2.guest_id   GROUP BY T3.gender_code",0
964,apartment_rentals,How many apartments do not have any facility?,SELECT COUNT(*) FROM Apartments AS T1 JOIN View_Unit_Status AS T3 ON T1.apt_id = T3.apt_id    JOIN Apartment_Facilities AS T2 ON T2.apt_id = T3.apt_id  ,0
965,apartment_rentals,Find the number of apartments that have no facility.,SELECT COUNT(*) FROM Apartments AS T1 JOIN View_Unit_Status AS T3 ON T1.apt_id = T3.apt_id    JOIN Apartment_Facilities AS T2 ON T2.apt_id = T3.apt_id  ,0
966,game_injury,How many games are held after season 2007?,SELECT COUNT(*) FROM game WHERE game.Season > 2007,1
967,game_injury,List the dates of games by the home team name in descending order.,SELECT game.date FROM game ORDER BY game.Home_team DESC,1
968,game_injury,"List the season, home team, away team of all the games.","SELECT game.season ,home_team FROM game",0
969,game_injury,"What are the maximum, minimum and average home games each stadium held?","SELECT MAX(stadium.Home_Games) ,MIN(stadium.Home_Games) ,AVG(stadium.Home_Games) FROM stadium GROUP BY stadium.id",0
970,game_injury,What is the average attendance of stadiums with capacity percentage higher than 100%?,SELECT stadium.average_attendance FROM stadium WHERE stadium.Capacity_Percentage > '100' ,1
971,game_injury,"What are the player name, number of matches, and information source for players who do not suffer from injury of 'Knee problem'?","SELECT injury_accident.Number_of_matches ,injury_accident.player ,injury_accident.source FROM injury_accident WHERE injury_accident.Player != 'Knee problem' ",0
972,game_injury,What is the season of the game which causes the player 'Walter Samuel' to get injured?,SELECT T2.season FROM injury_accident AS T1 JOIN game AS T2 ON T1.game_id = T2.id WHERE T1.Player = 'Walter Samuel'  OR T1.Player = 'to get injured' ,1
973,game_injury,"What are the ids, scores, and dates of the games which caused at least two injury accidents?","SELECT T2.stadium_id ,  score ,  date FROM injury_accident AS T1 JOIN game AS T2 ON T1.game_id = T2.id GROUP BY T2.stadium_id HAVING COUNT(*)>= 2",0
974,game_injury,What are the id and name of the stadium where the most injury accidents happened?,SELECT T2.name FROM stadium AS T2 JOIN injury_accident AS T1 ON T2.id = T1.id GROUP BY T2.name ORDER BY COUNT(*) DESC LIMIT 1,0
975,game_injury,Find the id and name of the stadium where the largest number of injury accidents occurred.,"SELECT stadium.id ,name FROM stadium GROUP BY stadium.id ORDER BY COUNT(*) DESC LIMIT 1",0
976,game_injury,How many different kinds of information sources are there for injury accidents?,SELECT DISTINCT(injury_accident.Source) FROM injury_accident,0
977,game_injury,How many distinct kinds of injuries happened after season 2010?,SELECT DISTINCT(T1.Injury) FROM injury_accident AS T1 JOIN game AS T2 ON T1.game_id = T2.id WHERE T1.Injury > '2010' ,0
978,game_injury,"Which stadium name contains the substring ""Bank""?",SELECT home_team FROM stadium AS T2 JOIN game AS T1 ON T2.id = T1.id WHERE T2.name  = 'Bank' ,0
979,soccer_1,What is the average weight of all players?,SELECT AVG(Player.weight) FROM Player,1
980,soccer_1,What is the maximum and minimum height of all players?,"SELECT MAX(Player.height) ,MIN(Player.height) FROM Player",0
981,soccer_1,List all player names who have an overall rating higher than the average.,SELECT player_name FROM Player_Attributes AS T1 JOIN League AS T3 ON T1.id = T3.id    JOIN Player AS T2 ON T2.id = T3.id  ,0
982,soccer_1,What are the names of players who have the best dribbling?,SELECT T3.name FROM Player_Attributes AS T1 JOIN League AS T3 ON T1.id = T3.id    JOIN Player AS T2 ON T2.id = T3.id  ,0
983,soccer_1,List the names of all players who have a crossing score higher than 90 and prefer their right foot.,SELECT T3.name FROM Player_Attributes AS T1 JOIN League AS T3 ON T1.id = T3.id    JOIN Player AS T2 ON T2.id = T3.id   WHERE T1.crossing > '90' ,0
984,soccer_1,List the names of all left-footed players who have overall rating between 85 and 90.,SELECT T2.name FROM Player_Attributes AS T1 JOIN League AS T2 ON T1.id = T2.id WHERE T1.overall_rating  BETWEEN 85 AND 90,0
985,soccer_1,What is the average rating for right-footed players and left-footed players?,"SELECT overall_rating ,Player_Attributes.preferred_foot FROM Player_Attributes",0
986,soccer_1,Who are the top 3 players in terms of overall rating?,"SELECT T2.player_name ,  T3.name FROM Player_Attributes AS T1 JOIN League AS T3 ON T1.id = T3.id    JOIN Player AS T2 ON T2.id = T3.id  ",0
987,soccer_1,List the names and birthdays of the top five players in terms of potential.,"SELECT T3.name ,  T2.birthday FROM Player_Attributes AS T1 JOIN League AS T3 ON T1.id = T3.id    JOIN Player AS T2 ON T2.id = T3.id   WHERE T2.player_name = 'five' ",0
988,performance_attendance,How many performances are there?,"SELECT COUNT(*) ,attendance FROM performance",0
989,performance_attendance,List the hosts of performances in ascending order of attendance.,SELECT performance.host FROM performance ORDER BY performance.Attendance ASC,1
990,performance_attendance,What are the dates and locations of performances?,"SELECT performance.date ,location FROM performance",1
991,performance_attendance,"Show the attendances of the performances at location ""TD Garden"" or ""Bell Centre""",SELECT performance.attendance FROM performance WHERE performance.Location = 'TD Garden'  OR performance.Location = 'Bell Centre' ,1
992,performance_attendance,What is the average number of attendees for performances?,SELECT AVG(performance.Attendance) FROM performance,1
993,performance_attendance,What is the date of the performance with the highest number of attendees?,SELECT performance.date FROM performance GROUP BY performance.attendance ORDER BY performance.Attendance DESC LIMIT 1,1
994,performance_attendance,Show different locations and the number of performances at each location.,"SELECT COUNT(*) ,performance.location FROM performance GROUP BY performance.location",1
995,performance_attendance,Show the most common location of performances.,SELECT performance.location FROM performance GROUP BY performance.location ORDER BY COUNT(*) DESC LIMIT 1,1
996,performance_attendance,Show the locations that have at least two performances.,SELECT location FROM performance GROUP BY performance.location HAVING COUNT(*) >= 2,1
997,performance_attendance,Show the names of members and the location of the performances they attended.,"SELECT T3.name ,  T3.nationality FROM member AS T3 JOIN member_attendance AS T1 ON T3.Member_ID = T1.Member_ID    JOIN performance AS T2 ON T2.Performance_ID = T1.Performance_ID  ",0
998,performance_attendance,Show the names of members and the location of performances they attended in ascending alphabetical order of their names.,"SELECT member.name ,member.nationality FROM member ORDER BY member.Name ASC",0
999,performance_attendance,"Show the dates of performances with attending members whose roles are ""Violin"".",SELECT T2.date FROM member AS T3 JOIN member_attendance AS T1 ON T3.Member_ID = T1.Member_ID    JOIN performance AS T2 ON T2.Performance_ID = T1.Performance_ID   WHERE T3.Role = 'Violin' ,1
1000,performance_attendance,Show the names of members and the dates of performances they attended in descending order of attendance of the performances.,SELECT member.name FROM member ORDER BY member.Name DESC,0
1001,performance_attendance,List the names of members who did not attend any performance.,SELECT T3.name FROM member AS T3 JOIN member_attendance AS T1 ON T3.Member_ID = T1.Member_ID    JOIN performance AS T2 ON T2.Performance_ID = T1.Performance_ID  ,0
1002,college_2,Find the buildings which have rooms with capacity more than 50.,SELECT building FROM classroom WHERE classroom.capacity > '50' ,0
1003,college_2,Count the number of rooms that are not in the Lamberton building.,"SELECT classroom.room_number ,COUNT(*) FROM classroom WHERE classroom.room_number  != 'Lamberton' ",0
1004,college_2,What is the name and building of the departments whose budget is more than the average budget?,"SELECT T2.name ,  T3.building FROM department AS T3 JOIN classroom AS T1 ON T3.building = T1.building    JOIN instructor AS T2 ON T2.ID = T1.room_number  ",0
1005,college_2,Find the room number of the rooms which can sit 50 to 100 students and their buildings.,"SELECT T1.room_number ,  T1.room_number FROM student AS T2 JOIN classroom AS T1 ON T2.ID = T1.room_number WHERE T1.room_number = '50'  OR T1.room_number = '100' ",0
1006,college_2,Find the name and building of the department with the highest budget.,"SELECT T2.name ,  T3.building FROM department AS T3 JOIN classroom AS T1 ON T3.building = T1.building    JOIN instructor AS T2 ON T2.ID = T1.room_number   ORDER BY T3.budget DESC LIMIT 1",0
1007,college_2,What is the department name and corresponding building for the department with the greatest budget?,SELECT dept_name FROM department AS T2 JOIN classroom AS T1 ON T2.building = T1.building ORDER BY T2.budget DESC LIMIT 1,0
1008,college_2,What is the name of the student who has the highest total credits in the History department.,SELECT T3.name FROM department AS T4 JOIN takes AS T2 ON T4.building = T2.ID    JOIN course AS T5 ON T5.course_id = T2.course_id    JOIN student AS T3 ON T3.ID = T2.ID   WHERE T5.credits  ='History' ORDER BY T5.credits DESC LIMIT 1,0
1009,college_2,Give the name of the student in the History department with the most credits.,SELECT T3.name FROM department AS T4 JOIN takes AS T2 ON T4.building = T2.ID    JOIN course AS T5 ON T5.course_id = T2.course_id    JOIN student AS T3 ON T3.ID = T2.ID   WHERE T3.name = 'History' ORDER BY T5.credits DESC LIMIT 1,0
1010,college_2,How many rooms does the Lamberton building have?,SELECT COUNT(*) FROM classroom WHERE classroom.building =  'Lamberton',1
1011,college_2,How many students have advisors?,SELECT COUNT(*) FROM student WHERE  ID IN (SELECT ID  FROM advisor),0
1012,college_2,Count the number of students who have advisors.,"SELECT COUNT(*) ,  COUNT(*) FROM student WHERE  ID IN (SELECT ID  FROM advisor)",0
1013,college_2,How many departments offer courses?,SELECT COUNT(*) FROM department AS T3 JOIN takes AS T1 ON T3.building = T1.ID    JOIN course AS T4 ON T4.course_id = T1.course_id  ,0
1014,college_2,Count the number of departments which offer courses.,"SELECT COUNT(*) ,  COUNT(*) FROM department AS T3 JOIN takes AS T1 ON T3.building = T1.ID    JOIN course AS T4 ON T4.course_id = T1.course_id  ",0
1015,college_2,Find the title of courses that have two prerequisites?,SELECT T3.title FROM course AS T3 JOIN takes AS T1 ON T3.course_id = T1.course_id   GROUP BY T3.title HAVING COUNT (*) = 2,0
1016,college_2,"Find the title, credit, and department name of courses that have more than one prerequisites?","SELECT T3.title ,  credits ,  dept_name FROM course AS T3 JOIN takes AS T1 ON T3.course_id = T1.course_id   GROUP BY T1.grade HAVING COUNT(*)> 1",0
1017,college_2,How many courses that do not have prerequisite?,SELECT COUNT(*) FROM course AS T3 JOIN takes AS T1 ON T3.course_id = T1.course_id  ,0
1018,college_2,Count the number of courses without prerequisites.,"SELECT COUNT(*) ,  COUNT(*) FROM course AS T3 JOIN takes AS T1 ON T3.course_id = T1.course_id  ",0
1019,college_2,Find the name of the courses that do not have any prerequisite?,SELECT T3.name FROM course AS T4 JOIN takes AS T1 ON T4.course_id = T1.course_id    JOIN instructor AS T3 ON T3.ID = T1.ID  ,0
1020,college_2,What are the titles of courses without prerequisites?,SELECT T3.title FROM course AS T3 JOIN takes AS T1 ON T3.course_id = T1.course_id  ,0
1021,college_2,Find the total budgets of the Marketing or Finance department.,SELECT department.budget FROM department,0
1022,college_2,Find the department name of the instructor whose name contains 'Soisalon'.,SELECT instructor.dept_name FROM instructor WHERE instructor.name = 'Soisalon' ,0
1023,college_2,How many rooms whose capacity is less than 50 does the Lamberton building have?,SELECT COUNT(*) FROM classroom WHERE classroom.capacity < '50'  AND classroom.building =  'Lamberton',1
1024,college_2,Count the number of rooms in Lamberton with capacity lower than 50.,"SELECT classroom.room_number ,COUNT(*) FROM classroom WHERE classroom.capacity < '50'  AND classroom.room_number  ='Lamberton'",0
1025,college_2,Find the name and budget of departments whose budgets are more than the average budget.,"SELECT T2.name ,  T3.budget FROM department AS T3 JOIN classroom AS T1 ON T3.building = T1.building    JOIN instructor AS T2 ON T2.ID = T1.room_number  ",0
1026,college_2,what is the name of the instructor who is in Statistics department and earns the lowest salary?,"SELECT instructor.name ,instructor.salary FROM instructor ORDER BY instructor.salary ASC LIMIT 1",0
1027,college_2,Give the name of the lowest earning instructor in the Statistics department.,SELECT T2.name FROM department AS T3 JOIN classroom AS T1 ON T3.building = T1.building    JOIN instructor AS T2 ON T2.ID = T1.room_number   WHERE T2.salary = 'Statistics' GROUP BY T2.name ORDER BY COUNT(*) ASC LIMIT 1,0
1028,college_2,Find the name of students who took any class in the years of 2009 and 2010.,SELECT T5.name FROM classroom AS T1 JOIN takes AS T4 ON T1.building = T4.ID    JOIN section AS T3 ON T3.course_id = T4.course_id    JOIN student AS T5 ON T5.ID = T4.ID   WHERE T3.year = '2009'  OR T3.year = '2010' ,0
1029,college_2,What are the names of the students who took classes in 2009 or 2010?,SELECT T3.name FROM student AS T3 JOIN advisor AS T2 ON T3.ID = T2.i_ID    JOIN takes AS T1 ON T1.ID = T2.i_ID   WHERE T1.grade = '2009'  OR T1.grade = '2010' ,0
1030,college_2,Find the names of the top 3 departments that provide the largest amount of courses?,SELECT T4.name FROM department AS T5 JOIN takes AS T3 ON T5.building = T3.ID    JOIN course AS T6 ON T6.course_id = T3.course_id    JOIN instructor AS T2 ON T2.ID = T3.ID    JOIN student AS T4 ON T4.ID = T3.ID   WHERE T5.dept_name = '3'  ORDER BY T2.salary DESC LIMIT 3,0
1031,college_2,What are the names of the 3 departments with the most courses?,SELECT T2.name FROM department AS T4 JOIN takes AS T3 ON T4.building = T3.ID    JOIN course AS T5 ON T5.course_id = T3.course_id    JOIN instructor AS T2 ON T2.ID = T3.ID   GROUP BY T2.name ORDER BY COUNT(*) DESC LIMIT 1,0
1032,college_2,Find the name of the department that offers the highest total credits?,SELECT T2.name FROM department AS T4 JOIN takes AS T3 ON T4.building = T3.ID    JOIN course AS T5 ON T5.course_id = T3.course_id    JOIN instructor AS T2 ON T2.ID = T3.ID   ORDER BY T5.credits DESC LIMIT 1,0
1033,college_2,What is the name of the department with the most credits?,SELECT T2.name FROM department AS T4 JOIN takes AS T3 ON T4.building = T3.ID    JOIN course AS T5 ON T5.course_id = T3.course_id    JOIN instructor AS T2 ON T2.ID = T3.ID   ORDER BY T5.credits DESC LIMIT 1,0
1034,college_2,Give the name of the department with the lowest budget.,SELECT T2.name FROM department AS T3 JOIN classroom AS T1 ON T3.building = T1.building    JOIN instructor AS T2 ON T2.ID = T1.room_number   ORDER BY T3.budget ASC LIMIT 1,0
1035,college_2,List the names and buildings of all departments sorted by the budget from large to small.,"SELECT T2.name ,  T3.building FROM department AS T3 JOIN classroom AS T1 ON T3.building = T1.building    JOIN instructor AS T2 ON T2.ID = T1.room_number   ORDER BY T3.budget",0
1036,college_2,Give the name of the highest paid instructor.,SELECT instructor.name FROM instructor GROUP BY instructor.name ORDER BY COUNT(*) DESC LIMIT 1,0
1037,college_2,List the information of all instructors ordered by their salary in ascending order.,SELECT instructor.name FROM instructor ORDER BY instructor.salary ASC,0
1038,college_2,Find the name of the students and their department names sorted by their total credits in ascending order.,"SELECT T3.name ,  T3.dept_name FROM course AS T4 JOIN takes AS T1 ON T4.course_id = T1.course_id    JOIN student AS T3 ON T3.ID = T1.ID   ORDER BY T4.credits ASC",0
1039,college_2,list in alphabetic order all course names and their instructors' names in year 2008.,"SELECT T4.grade ,  T5.dept_name ,  T3.name ,  T2.year FROM department AS T5 JOIN classroom AS T1 ON T5.building = T1.building    JOIN instructor AS T3 ON T3.ID = T1.room_number    JOIN section AS T2 ON T2.course_id = T1.room_number    JOIN takes AS T4 ON T4.ID = T1.room_number  ",0
1040,college_2,"Show all titles and their instructors' names for courses in 2008, in alphabetical order by title.","SELECT T5.title ,  T3.name FROM course AS T5 JOIN takes AS T4 ON T5.course_id = T4.course_id    JOIN instructor AS T3 ON T3.ID = T4.ID    JOIN section AS T2 ON T2.course_id = T4.course_id   WHERE T2.year  = '2008'  ORDER BY T5.title",0
1041,college_2,Find the name of instructors who are advising more than one student.,SELECT T2.name FROM instructor AS T2 JOIN advisor AS T1 ON T2.ID = T1.i_ID    JOIN student AS T3 ON T3.ID = T1.i_ID  ,0
1042,college_2,What are the names of instructors who advise more than one student?,SELECT T2.name FROM instructor AS T2 JOIN advisor AS T1 ON T2.ID = T1.i_ID    JOIN student AS T3 ON T3.ID = T1.i_ID  ,0
1043,college_2,Find the name of the students who have more than one advisor?,SELECT T2.name FROM student AS T2 JOIN advisor AS T1 ON T2.ID = T1.i_ID GROUP BY T2.name HAVING COUNT(*)> 1,0
1044,college_2,What are the names of students who have more than one advisor?,SELECT T2.name FROM student AS T2 JOIN advisor AS T1 ON T2.ID = T1.i_ID GROUP BY T2.name HAVING COUNT(*)> 1,0
1045,college_2,Find the number of rooms with more than 50 capacity for each building.,SELECT classroom.room_number FROM classroom WHERE classroom.room_number > '50'  GROUP BY classroom.building,0
1046,college_2,How many rooms in each building have a capacity of over 50?,"SELECT COUNT(*) ,building ,capacity FROM classroom GROUP BY classroom.building",0
1047,college_2,Find the maximum and average capacity among rooms in each building.,"SELECT room_number ,building ,MAX(classroom.capacity) ,AVG(classroom.capacity) FROM classroom GROUP BY classroom.building",0
1048,college_2,What are the greatest and average capacity for rooms in each building?,"SELECT MAX(classroom.capacity) ,AVG(classroom.capacity) FROM classroom GROUP BY classroom.building",0
1049,college_2,Find the title of the course that is offered by more than one department.,SELECT T4.title FROM department AS T3 JOIN takes AS T1 ON T3.building = T1.ID    JOIN course AS T4 ON T4.course_id = T1.course_id  ,0
1050,college_2,What are the titles of courses that are offered in more than one department?,SELECT T4.title FROM department AS T3 JOIN takes AS T1 ON T3.building = T1.ID    JOIN course AS T4 ON T4.course_id = T1.course_id  ,0
1051,college_2,Find the total credits of courses provided by different department.,SELECT T4.credits FROM department AS T3 JOIN takes AS T1 ON T3.building = T1.ID    JOIN course AS T4 ON T4.course_id = T1.course_id  ,0
