,database,question,verified_output,correct
158,flight_2,Give the flight numbers of flights leaving from APG.,SELECT flights.flightno FROM flights WHERE flights.SourceAirport = 'APG',1
159,flight_2,Give the flight numbers of flights landing at APG.,SELECT flights.flightno FROM flights WHERE flights.SourceAirport = 'APG',1
160,flight_2,Find the number of flights landing in the city of Aberdeen or Abilene.,SELECT COUNT(*) FROM airports AS T3 JOIN airlines AS T2 ON T3.Country = T2.Country    JOIN flights AS T1 ON T1.Airline = T2.Airline   WHERE T3.City  ='Aberdeen' OR T3.City  ='Abilene',1
161,employee_hire_evaluation,How many employees are there?,SELECT COUNT(*) FROM employee,1
162,employee_hire_evaluation,Count the number of employees,SELECT COUNT(*) FROM employee,1
163,employee_hire_evaluation,Sort employee names by their age in ascending order.,"SELECT T2.manager_name ,  T3.age FROM employee AS T3 JOIN hiring AS T1 ON T3.Employee_ID = T1.Employee_ID    JOIN shop AS T2 ON T2.Shop_ID = T1.Shop_ID   ORDER BY  T3.Age ASC",0
164,employee_hire_evaluation,List the names of employees and sort in ascending order of age.,"SELECT T3.name ,  T1.bonus FROM employee AS T3 JOIN hiring AS T2 ON T3.Employee_ID = T2.Employee_ID    JOIN evaluation AS T1 ON T1.Employee_ID = T2.Employee_ID   ORDER BY T3.Age ASC",0
165,employee_hire_evaluation,What is the number of employees from each city?,"SELECT employee.city ,COUNT(*) FROM employee GROUP BY employee.city",1
166,employee_hire_evaluation,Count the number of employees for each city.,"SELECT employee.city ,COUNT(*) FROM employee GROUP BY employee.city",1
167,employee_hire_evaluation,Find the cities that have more than one employee under age 30.,SELECT city FROM employee GROUP BY employee.age HAVING COUNT(*)> 1,1
168,employee_hire_evaluation,Find the number of shops in each location.,"SELECT shop.location ,COUNT(*) FROM shop GROUP BY shop.location",1
169,employee_hire_evaluation,How many shops are there in each location?,"SELECT shop.Location ,COUNT(*) FROM shop GROUP BY shop.location",1
170,employee_hire_evaluation,Find the manager name and district of the shop whose number of products is the largest.,"SELECT shop.manager_name ,district FROM shop",0
171,employee_hire_evaluation,What are the manager name and district of the shop that sells the largest number of products?,"SELECT shop.manager_name ,district FROM shop GROUP BY shop.number_products ORDER BY shop.Number_products DESC LIMIT 1",1
172,employee_hire_evaluation,find the minimum and maximum number of products of all stores.,"SELECT MIN(shop.Location) ,MAX(shop.Location) FROM shop GROUP BY shop.location ORDER BY COUNT(*) DESC LIMIT 1",0
173,employee_hire_evaluation,What are the minimum and maximum number of products across all the shops?,"SELECT shop.Number_products ,MIN(shop.Number_products) ,MAX(shop.Number_products) FROM shop",0
174,employee_hire_evaluation,"Sort all the shops by number products in descending order, and return the name, location and district of each shop.","SELECT shop.Number_products ,shop.number_products ,name ,location ,district FROM shop GROUP BY shop.shop_id",0
175,employee_hire_evaluation,Find the names of stores whose number products is more than the average number of products.,SELECT T3.name FROM employee AS T3 JOIN hiring AS T1 ON T3.Employee_ID = T1.Employee_ID    JOIN shop AS T2 ON T2.Shop_ID = T1.Shop_ID  ,0
176,employee_hire_evaluation,find the name of employee who was awarded the most times in the evaluation.,SELECT T3.name FROM employee AS T3 JOIN hiring AS T2 ON T3.Employee_ID = T2.Employee_ID    JOIN evaluation AS T1 ON T1.Employee_ID = T2.Employee_ID  ,0
177,employee_hire_evaluation,Find the names of employees who never won any award in the evaluation.,SELECT T3.name FROM employee AS T3 JOIN hiring AS T2 ON T3.Employee_ID = T2.Employee_ID    JOIN evaluation AS T1 ON T1.Employee_ID = T2.Employee_ID  ,0
178,employee_hire_evaluation,What are the names of the employees who never received any evaluation?,SELECT T3.name FROM employee AS T3 JOIN hiring AS T2 ON T3.Employee_ID = T2.Employee_ID    JOIN evaluation AS T1 ON T1.Employee_ID = T2.Employee_ID  ,0
179,employee_hire_evaluation,What is the name of the shop that is hiring the largest number of employees?,SELECT shop.name FROM shop GROUP BY shop.name ORDER BY COUNT(*) DESC LIMIT 1,0
180,employee_hire_evaluation,Find the name of the shops that do not hire any employee.,SELECT T2.name FROM employee AS T3 JOIN hiring AS T1 ON T3.Employee_ID = T1.Employee_ID    JOIN shop AS T2 ON T2.Shop_ID = T1.Shop_ID  ,0
181,employee_hire_evaluation,Find the number of employees hired in each shop; show the shop name as well.,SELECT COUNT(*) FROM employee AS T3 JOIN hiring AS T1 ON T3.Employee_ID = T1.Employee_ID    JOIN shop AS T2 ON T2.Shop_ID = T1.Shop_ID   GROUP BY T2.shop_id,0
182,employee_hire_evaluation,What is total bonus given in all evaluations?,SELECT bonus FROM evaluation,0
183,employee_hire_evaluation,Find the total amount of bonus given in all the evaluations.,SELECT evaluation.bonus FROM evaluation,0
184,employee_hire_evaluation,Give me all the information about hiring.,SELECT name FROM employee AS T2 JOIN hiring AS T1 ON T2.Employee_ID = T1.Employee_ID,0
185,employee_hire_evaluation,What is all the information about hiring?,SELECT name FROM employee AS T2 JOIN hiring AS T1 ON T2.Employee_ID = T1.Employee_ID,0
186,employee_hire_evaluation,How many different store locations are there?,SELECT COUNT(DISTINCT(shop.Location)) FROM shop,1
187,employee_hire_evaluation,Count the number of distinct store locations.,SELECT COUNT(DISTINCT(shop.Location)) FROM shop,1
188,cre_Doc_Template_Mgt,How many documents do we have?,SELECT COUNT(*) FROM Documents,1
189,cre_Doc_Template_Mgt,Count the number of documents.,SELECT COUNT(*) FROM Documents,1
190,cre_Doc_Template_Mgt,"List document IDs, document names, and document descriptions for all documents.","SELECT document_name ,document_description FROM Documents",0
191,cre_Doc_Template_Mgt,"What are the ids, names, and descriptions for all documents?","SELECT document_id ,document_name ,document_description FROM Documents",1
192,cre_Doc_Template_Mgt,What is the document name and template id for document with description with the letter 'w' in it?,"SELECT document_name ,  document_id FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID WHERE T2.Document_Name  = 'w'  OR T2.Document_Name  = 'in it' ",0
193,cre_Doc_Template_Mgt,Return the names and template ids for documents that contain the letter w in their description.,"SELECT document_name ,  document_id FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID",0
194,cre_Doc_Template_Mgt,How many different templates do all document use?,SELECT COUNT(DISTINCT(T2.Document_Name)) FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID,0
195,cre_Doc_Template_Mgt,Count the number of different templates used for documents.,"SELECT COUNT(*) ,  COUNT(*) FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID",0
196,cre_Doc_Template_Mgt,How many documents are using the template with type code 'PPT'?,SELECT COUNT(*) FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID WHERE T1.Template_Type_Code  = 'PPT' ,1
197,cre_Doc_Template_Mgt,Count the number of documents that use the PPT template type.,"SELECT COUNT(*) ,  COUNT(*) FROM Ref_Template_Types AS T3 JOIN Templates AS T1 ON T3.Template_Type_Code = T1.Template_Type_Code    JOIN Documents AS T2 ON T2.Document_ID = T1.Template_ID  ",0
198,cre_Doc_Template_Mgt,Show all template ids and number of documents using each template.,"SELECT COUNT(*) ,  T2.document_id FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID GROUP BY T1.template_id",0
199,cre_Doc_Template_Mgt,"What are all different template ids used for documents, and how many times were each of them used?","SELECT COUNT(*) ,Templates.template_id FROM Templates GROUP BY Templates.template_id",0
200,cre_Doc_Template_Mgt,What is the id and type code for the template used by the most documents?,"SELECT T1.template_id ,  T3.template_type_code FROM Ref_Template_Types AS T3 JOIN Templates AS T1 ON T3.Template_Type_Code = T1.Template_Type_Code    JOIN Documents AS T2 ON T2.Document_ID = T1.Template_ID   ORDER BY T2.Document_Name DESC LIMIT 1",0
201,cre_Doc_Template_Mgt,Return the id and type code of the template that is used for the greatest number of documents.,"SELECT Templates.template_id ,template_type_code FROM Templates GROUP BY Templates.template_id ORDER BY COUNT(*) DESC LIMIT 1",0
202,cre_Doc_Template_Mgt,How many templates do we have?,SELECT COUNT(*) FROM Templates,1
203,cre_Doc_Template_Mgt,Count the number of templates.,SELECT COUNT(*) FROM Templates,1
204,cre_Doc_Template_Mgt,"Show template ids, version numbers, and template type codes for all templates.","SELECT template_details ,template_id ,version_number ,template_type_code FROM Templates",0
205,cre_Doc_Template_Mgt,"What are the ids, version numbers, and type codes for each template?","SELECT template_id ,version_number ,template_type_code FROM Templates GROUP BY Templates.template_id",1
206,cre_Doc_Template_Mgt,Show all distinct template type codes for all templates.,SELECT DISTINCT(Templates.Template_Type_Code) FROM Templates,1
207,cre_Doc_Template_Mgt,What are the different template type codes?,SELECT DISTINCT(Ref_Template_Types.Template_Type_Code) FROM Ref_Template_Types,0
208,cre_Doc_Template_Mgt,What are the ids of templates with template type code PP or PPT?,SELECT T1.template_id FROM Ref_Template_Types AS T2 JOIN Templates AS T1 ON T2.Template_Type_Code = T1.Template_Type_Code,0
209,cre_Doc_Template_Mgt,Return the ids of templates that have the code PP or PPT.,SELECT Templates.template_id FROM Templates,0
210,cre_Doc_Template_Mgt,How many templates have template type code CV?,SELECT COUNT(*) FROM Ref_Template_Types AS T2 JOIN Templates AS T1 ON T2.Template_Type_Code = T1.Template_Type_Code,0
211,cre_Doc_Template_Mgt,Count the number of templates of the type CV.,SELECT COUNT(*) FROM Templates,0
212,cre_Doc_Template_Mgt,What is the version number and template type code for the template with version number later than 5?,"SELECT COUNT(*) ,  T1.version_number ,  T2.template_type_code FROM Ref_Template_Types AS T2 JOIN Templates AS T1 ON T2.Template_Type_Code = T1.Template_Type_Code WHERE T1.Version_Number  = '5' ",0
213,cre_Doc_Template_Mgt,Return the version numbers and template type codes of templates with a version number greater than 5.,"SELECT Templates.version_number ,template_type_code FROM Templates WHERE Templates.Version_Number = '5' ",0
214,cre_Doc_Template_Mgt,Show all template type codes and number of templates for each.,"SELECT Templates.template_type_code ,COUNT(*) ,Templates.template_type_code FROM Templates GROUP BY template_type_code",0
215,cre_Doc_Template_Mgt,Which template type code has most number of templates?,SELECT Templates.template_type_code FROM Templates GROUP BY Templates.template_type_code ORDER BY COUNT(*) DESC LIMIT 1,1
216,cre_Doc_Template_Mgt,Return the type code of the template type that the most templates belong to.,SELECT T2.template_type_code FROM Ref_Template_Types AS T2 JOIN Templates AS T1 ON T2.Template_Type_Code = T1.Template_Type_Code GROUP BY T2.template_type_code ORDER BY COUNT(*) DESC LIMIT 1,1
217,cre_Doc_Template_Mgt,Show all template type codes with less than three templates.,SELECT template_type_code FROM Templates,0
218,cre_Doc_Template_Mgt,What are the codes of template types that have fewer than 3 templates?,SELECT T2.template_type_code FROM Ref_Template_Types AS T2 JOIN Templates AS T1 ON T2.Template_Type_Code = T1.Template_Type_Code WHERE T2.Template_Type_Code < '3'  GROUP BY T2.template_type_code HAVING COUNT(*)< 3,0
219,cre_Doc_Template_Mgt,"What is the template type code of the template used by document with the name ""Data base""?",SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID,0
220,cre_Doc_Template_Mgt,Return the template type code of the template that is used by a document named Data base.,SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID,0
221,cre_Doc_Template_Mgt,Show all document names using templates with template type code BK.,SELECT document_name FROM Ref_Template_Types AS T3 JOIN Templates AS T1 ON T3.Template_Type_Code = T1.Template_Type_Code    JOIN Documents AS T2 ON T2.Document_ID = T1.Template_ID  ,0
222,cre_Doc_Template_Mgt,What are the names of documents that use templates with the code BK?,SELECT T2.document_name FROM Ref_Template_Types AS T3 JOIN Templates AS T1 ON T3.Template_Type_Code = T1.Template_Type_Code    JOIN Documents AS T2 ON T2.Document_ID = T1.Template_ID  ,0
223,cre_Doc_Template_Mgt,Show all template type codes and the number of documents using each type.,"SELECT T3.template_type_description ,  COUNT(*) ,  T3.template_type_code FROM Ref_Template_Types AS T3 JOIN Templates AS T1 ON T3.Template_Type_Code = T1.Template_Type_Code    JOIN Documents AS T2 ON T2.Document_ID = T1.Template_ID   GROUP BY T3.template_type_description",0
224,cre_Doc_Template_Mgt,Which template type code is used by most number of documents?,SELECT T3.template_type_code FROM Ref_Template_Types AS T3 JOIN Templates AS T1 ON T3.Template_Type_Code = T1.Template_Type_Code    JOIN Documents AS T2 ON T2.Document_ID = T1.Template_ID   GROUP BY T3.template_type_code ORDER BY COUNT(*) DESC LIMIT 1,0
225,cre_Doc_Template_Mgt,Return the code of the template type that is most commonly used in documents.,SELECT T3.template_type_code FROM Ref_Template_Types AS T3 JOIN Templates AS T1 ON T3.Template_Type_Code = T1.Template_Type_Code    JOIN Documents AS T2 ON T2.Document_ID = T1.Template_ID   GROUP BY T3.template_type_code ORDER BY COUNT(*) DESC LIMIT 1,0
226,cre_Doc_Template_Mgt,Show all template type codes and descriptions.,"SELECT T3.template_type_code ,  T2.document_description FROM Ref_Template_Types AS T3 JOIN Templates AS T1 ON T3.Template_Type_Code = T1.Template_Type_Code    JOIN Documents AS T2 ON T2.Document_ID = T1.Template_ID  ",0
227,cre_Doc_Template_Mgt,What are the type codes and descriptions for all template types?,"SELECT T3.template_type_code ,  T2.document_description FROM Ref_Template_Types AS T3 JOIN Templates AS T1 ON T3.Template_Type_Code = T1.Template_Type_Code    JOIN Documents AS T2 ON T2.Document_ID = T1.Template_ID  ",0
228,cre_Doc_Template_Mgt,"What is the template type descriptions for template type code ""AD"".","SELECT template_type_code ,template_type_description FROM Ref_Template_Types WHERE Ref_Template_Types.Template_Type_Code  = 'AD' ",0
229,cre_Doc_Template_Mgt,Return the template type description of the template type with the code AD.,SELECT Ref_Template_Types.template_type_description FROM Ref_Template_Types,0
230,cre_Doc_Template_Mgt,"What is the template type code for template type description ""Book"".",SELECT template_type_code FROM Ref_Template_Types WHERE Ref_Template_Types.Template_Type_Description  = 'Book' ,1
231,cre_Doc_Template_Mgt,"Return the type code of the template type with the description ""Book"".",SELECT T3.template_type_code FROM Ref_Template_Types AS T3 JOIN Templates AS T1 ON T3.Template_Type_Code = T1.Template_Type_Code    JOIN Documents AS T2 ON T2.Document_ID = T1.Template_ID   WHERE T2.Document_Description = 'Book' ,0
232,cre_Doc_Template_Mgt,What are the distinct template type descriptions for the templates ever used by any document?,SELECT DISTINCT(T1.Template_Details) FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID,0
233,cre_Doc_Template_Mgt,Return the different descriptions for templates that have been used in a document.,SELECT DISTINCT(T2.Document_Description) FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID,0
234,cre_Doc_Template_Mgt,"What are the template ids with template type description ""Presentation"".","SELECT template_type_description ,template_type_code FROM Ref_Template_Types WHERE Ref_Template_Types.Template_Type_Description  = 'Presentation' ",0
235,cre_Doc_Template_Mgt,How many paragraphs in total?,"SELECT COUNT(*) ,  T2.paragraph_text ,  T1.other_details FROM Documents AS T1 JOIN Paragraphs AS T2 ON T1.Document_ID = T2.Document_ID",0
236,cre_Doc_Template_Mgt,Count the number of paragraphs.,SELECT COUNT(*) FROM Paragraphs,1
237,cre_Doc_Template_Mgt,How many paragraphs for the document with name 'Summer Show'?,"SELECT COUNT(*) ,  paragraph_text FROM Documents AS T1 JOIN Paragraphs AS T2 ON T1.Document_ID = T2.Document_ID WHERE T1.Document_Name  = 'Summer Show' ",0
238,cre_Doc_Template_Mgt,Count the number of paragraphs in the document named 'Summer Show'.,"SELECT COUNT(*) ,  COUNT(*) FROM Documents AS T1 JOIN Paragraphs AS T2 ON T1.Document_ID = T2.Document_ID",0
239,cre_Doc_Template_Mgt,Show paragraph details for paragraph with text 'Korea ' .,SELECT paragraph_text FROM Paragraphs WHERE Paragraphs.Paragraph_Text  = 'Korea' ,0
240,cre_Doc_Template_Mgt,Show all paragraph ids and texts for the document with name 'Welcome to NY'.,"SELECT paragraph_text ,  paragraph_id FROM Documents AS T1 JOIN Paragraphs AS T2 ON T1.Document_ID = T2.Document_ID WHERE T1.Document_Name  = 'Welcome to NY' ",1
241,cre_Doc_Template_Mgt,"Show all paragraph texts for the document ""Customer reviews"".",SELECT paragraph_text FROM Documents AS T1 JOIN Paragraphs AS T2 ON T1.Document_ID = T2.Document_ID,0
242,cre_Doc_Template_Mgt,What are the paragraph texts for the document with the name 'Customer reviews'?,SELECT paragraph_text FROM Documents AS T1 JOIN Paragraphs AS T2 ON T1.Document_ID = T2.Document_ID WHERE T1.Document_Name  = 'Customer reviews' ,1
243,cre_Doc_Template_Mgt,Show all document ids and the number of paragraphs in each document. Order by document id.,"SELECT COUNT(*) ,  T2.document_id FROM Documents AS T2 JOIN Paragraphs AS T1 ON T2.Document_ID = T1.Document_ID GROUP BY T2.document_id",1
244,cre_Doc_Template_Mgt,"Return the different document ids along with the number of paragraphs corresponding to each, ordered by id.","SELECT COUNT(*) ,Paragraphs.paragraph_id FROM Paragraphs GROUP BY Paragraphs.paragraph_id ORDER BY Paragraphs.Paragraph_ID",0
245,cre_Doc_Template_Mgt,"Show all document ids, names and the number of paragraphs in each document.","SELECT COUNT(*) ,  T2.document_id ,  document_name FROM Documents AS T2 JOIN Paragraphs AS T1 ON T2.Document_ID = T1.Document_ID GROUP BY T2.document_id",1
246,cre_Doc_Template_Mgt,"What are the ids and names of each document, as well as the number of paragraphs in each?","SELECT Documents.document_id ,document_name FROM Documents GROUP BY Documents.document_id",0
247,cre_Doc_Template_Mgt,What are the ids of documents that have 2 or more paragraphs?,SELECT T2.document_id FROM Documents AS T2 JOIN Paragraphs AS T1 ON T2.Document_ID = T1.Document_ID GROUP BY T2.document_id HAVING COUNT(*)>= 2,1
248,cre_Doc_Template_Mgt,What is the document id and name with greatest number of paragraphs?,SELECT T2.document_name FROM Documents AS T2 JOIN Paragraphs AS T1 ON T2.Document_ID = T1.Document_ID GROUP BY T2.document_name ORDER BY COUNT(*) DESC LIMIT 1,0
249,cre_Doc_Template_Mgt,Return the id and name of the document with the most paragraphs.,SELECT T2.document_name FROM Documents AS T2 JOIN Paragraphs AS T1 ON T2.Document_ID = T1.Document_ID GROUP BY T2.document_name ORDER BY COUNT(*) DESC LIMIT 1,0
250,cre_Doc_Template_Mgt,Return the id of the document with the fewest paragraphs.,SELECT T2.document_name FROM Documents AS T2 JOIN Paragraphs AS T1 ON T2.Document_ID = T1.Document_ID GROUP BY T2.document_name ORDER BY COUNT(*) ASC LIMIT 1,0
251,cre_Doc_Template_Mgt,Give the ids of documents that have between one and two paragraphs.,SELECT T2.document_id FROM Documents AS T2 JOIN Paragraphs AS T1 ON T2.Document_ID = T1.Document_ID WHERE T2.Document_ID  BETWEEN 1 AND 2,0
252,course_teach,How many teachers are there?,SELECT COUNT(*) FROM teacher,1
253,course_teach,List the names of teachers in ascending order of age.,SELECT teacher.name FROM teacher ORDER BY teacher.Age ASC,1
254,course_teach,What are the names of the teachers ordered by ascending age?,SELECT teacher.name FROM teacher ORDER BY teacher.Age ASC,1
255,course_teach,What are the age and hometown of teachers?,"SELECT teacher.age ,hometown FROM teacher",1
256,course_teach,What is the age and hometown of every teacher?,"SELECT teacher.age ,hometown FROM teacher",1
257,course_teach,List the name of teachers whose hometown is not `` Little Lever Urban District '' .,SELECT teacher.name FROM teacher,1
258,course_teach,What are the names of the teachers whose hometown is not `` Little Lever Urban District '' ?,SELECT teacher.name FROM teacher,1
259,course_teach,Show the name of teachers aged either 32 or 33?,SELECT teacher.name FROM teacher,0
260,course_teach,What are the names of the teachers who are aged either 32 or 33?,SELECT teacher.name FROM teacher,0
261,course_teach,What is the hometown of the youngest teacher?,SELECT teacher.hometown FROM teacher ORDER BY teacher.Age ASC LIMIT 1,1
262,course_teach,Where is the youngest teacher from?,SELECT age FROM teacher,0
263,course_teach,Show different hometown of teachers and the number of teachers from each hometown.,"SELECT COUNT(*) ,teacher.hometown FROM teacher GROUP BY teacher.hometown",1
264,course_teach,"For each hometown, how many teachers are there?","SELECT COUNT(*) ,hometown FROM teacher GROUP BY teacher.hometown",1
265,course_teach,List the most common hometown of teachers.,SELECT teacher.hometown FROM teacher GROUP BY teacher.hometown ORDER BY COUNT(*) DESC LIMIT 1,1
266,course_teach,What is the most commmon hometowns for teachers?,SELECT MAX(teacher.Hometown) FROM teacher,0
267,course_teach,Show the hometowns shared by at least two teachers.,SELECT hometown FROM teacher GROUP BY teacher.hometown HAVING COUNT(*) >= 2,1
268,course_teach,What are the towns from which at least two teachers come from?,SELECT hometown FROM teacher GROUP BY teacher.hometown HAVING COUNT(*)>= 2,1
269,course_teach,Show names of teachers and the courses they are arranged to teach.,SELECT T2.name FROM course AS T1 JOIN course_arrange AS T3 ON T1.Course_ID = T3.Course_ID    JOIN teacher AS T2 ON T2.Teacher_ID = T3.Teacher_ID  ,0
270,course_teach,What is the name of each teacher and what course they teach?,SELECT T2.name FROM course AS T1 JOIN course_arrange AS T3 ON T1.Course_ID = T3.Course_ID    JOIN teacher AS T2 ON T2.Teacher_ID = T3.Teacher_ID   GROUP BY T2.teacher_id,0
271,course_teach,Show names of teachers and the courses they are arranged to teach in ascending alphabetical order of the teacher's name.,SELECT T2.name FROM course AS T1 JOIN course_arrange AS T3 ON T1.Course_ID = T3.Course_ID    JOIN teacher AS T2 ON T2.Teacher_ID = T3.Teacher_ID   ORDER BY T2.Name ASC,0
272,course_teach,What are the names of the teachers and the courses they teach in ascending alphabetical order by the name of the teacher?,SELECT T2.name FROM course AS T1 JOIN course_arrange AS T3 ON T1.Course_ID = T3.Course_ID    JOIN teacher AS T2 ON T2.Teacher_ID = T3.Teacher_ID   ORDER BY T2.Name ASC,0
273,course_teach,Show the name of the teacher for the math course.,SELECT T2.name FROM course AS T1 JOIN course_arrange AS T3 ON T1.Course_ID = T3.Course_ID    JOIN teacher AS T2 ON T2.Teacher_ID = T3.Teacher_ID  ,0
274,course_teach,What are the names of the people who teach math courses?,SELECT T2.name FROM course AS T1 JOIN course_arrange AS T3 ON T1.Course_ID = T3.Course_ID    JOIN teacher AS T2 ON T2.Teacher_ID = T3.Teacher_ID  ,0
275,course_teach,Show names of teachers and the number of courses they teach.,"SELECT COUNT(*) ,teacher.name FROM teacher GROUP BY teacher.name",0
276,course_teach,What are the names of the teachers and how many courses do they teach?,SELECT T2.name FROM course AS T1 JOIN course_arrange AS T3 ON T1.Course_ID = T3.Course_ID    JOIN teacher AS T2 ON T2.Teacher_ID = T3.Teacher_ID  ,0
277,course_teach,Show names of teachers that teach at least two courses.,SELECT T2.name FROM course AS T1 JOIN course_arrange AS T3 ON T1.Course_ID = T3.Course_ID    JOIN teacher AS T2 ON T2.Teacher_ID = T3.Teacher_ID   GROUP BY T2.name HAVING COUNT(*)>= 2,1
278,course_teach,What are the names of the teachers who teach at least two courses?,SELECT T2.name FROM course AS T1 JOIN course_arrange AS T3 ON T1.Course_ID = T3.Course_ID    JOIN teacher AS T2 ON T2.Teacher_ID = T3.Teacher_ID   GROUP BY T2.name HAVING COUNT(*)>= 2,1
279,course_teach,What are the names of the teachers whose courses have not been arranged?,SELECT T2.name FROM course AS T1 JOIN course_arrange AS T3 ON T1.Course_ID = T3.Course_ID    JOIN teacher AS T2 ON T2.Teacher_ID = T3.Teacher_ID  ,0
280,museum_visit,How many visitors below age 30 are there?,"SELECT COUNT(*) ,age FROM visitor",0
281,museum_visit,What is the average age of the visitors whose membership level is not higher than 4?,SELECT AVG(visitor.Age) FROM visitor WHERE visitor.Level_of_membership > '4' ,0
282,museum_visit,"Find the name and membership level of the visitors whose membership level is higher than 4, and sort by their age from old to young.","SELECT visitor.name ,level_of_membership FROM visitor WHERE visitor.Level_of_membership > '4'  ORDER BY visitor.Age",0
283,museum_visit,Find the id and name of the museum that has the most staff members?,SELECT museum.name FROM museum ORDER BY museum.Num_of_Staff DESC LIMIT 1,0
284,museum_visit,Find the average number of staff working for the museums that were open before 2009.,SELECT museum.Num_of_Staff FROM museum WHERE museum.Num_of_Staff < '2009' ,0
285,museum_visit,What are the opening year and staff number of the museum named Plaza Museum?,"SELECT COUNT(*) ,museum.open_year ,num_of_staff FROM museum WHERE museum.Name = 'Plaza Museum'",0
286,museum_visit,find the names of museums which have more staff than the minimum staff number of all museums opened after 2010.,SELECT T1.name FROM museum AS T2 JOIN visit AS T3 ON T2.Museum_ID = T3.Museum_ID    JOIN visitor AS T1 ON T1.ID = T3.visitor_ID   GROUP BY T1.name ORDER BY T2.Num_of_Staff ASC LIMIT 1,0
287,museum_visit,"What are the id, name and membership level of visitors who have spent the largest amount of money in total in all museum tickets?","SELECT T1.id ,  name ,  level_of_membership FROM visitor AS T1 JOIN visit AS T2 ON T1.ID = T2.visitor_ID ORDER BY T2.Total_spent DESC LIMIT 1",0
288,museum_visit,What are the id and name of the museum visited most times?,SELECT museum.name FROM museum,0
289,museum_visit,What is the name of the museum that had no visitor yet?,SELECT museum.name FROM museum WHERE  Museum_ID NOT IN (SELECT Museum_ID  FROM visitor),0
290,museum_visit,Find the name and age of the visitor who bought the most tickets at once.,"SELECT T1.name ,  age FROM visitor AS T1 JOIN visit AS T2 ON T1.ID = T2.visitor_ID ORDER BY T2.Num_of_Ticket DESC LIMIT 1",1
291,museum_visit,What are the average and maximum number of tickets bought in all visits?,"SELECT visit.Num_of_Ticket ,MAX(visit.Num_of_Ticket) FROM visit",0
292,museum_visit,What is the total ticket expense of the visitors whose membership level is 1?,"SELECT T2.total_spent ,  num_of_ticket FROM visitor AS T1 JOIN visit AS T2 ON T1.ID = T2.visitor_ID WHERE T1.Level_of_membership = '1' ",0
293,museum_visit,Find the number of visitors who did not visit any museum opened after 2010.,SELECT COUNT(*) FROM museum AS T2 JOIN visit AS T3 ON T2.Museum_ID = T3.Museum_ID    JOIN visitor AS T1 ON T1.ID = T3.visitor_ID   WHERE T2.Open_Year > 2010,0
294,wta_1,Find the total number of players.,SELECT COUNT(*) FROM players,1
295,wta_1,How many players are there?,SELECT COUNT(*) FROM players,1
296,wta_1,Find the total number of matches.,SELECT COUNT(*) FROM matches,1
297,wta_1,Count the number of matches.,SELECT COUNT(*) FROM matches,1
298,wta_1,What are the first names and birth dates of players from the USA?,"SELECT players.first_name ,birth_date FROM players WHERE players.country_code = 'USA'",1
299,wta_1,Find the average age of losers and winners of all matches.,"SELECT T2.birth_date ,  T1.winner_name FROM players AS T2 JOIN matches AS T1 ON T2.player_id = T1.winner_id",0
300,wta_1,What are the average ages of losers and winners across matches?,"SELECT matches.winner_name ,AVG(matches.winner_age) FROM matches",0
301,wta_1,Find the average rank of winners in all matches.,SELECT AVG(matches.winner_name) FROM matches,0
302,wta_1,What is the average rank for winners in all matches?,SELECT AVG(matches.winner_rank) FROM matches,1
303,wta_1,Find the highest rank of losers in all matches.,SELECT MAX(matches.loser_name) FROM matches,0
304,wta_1,What is the best rank of losers across all matches?,SELECT matches.winner_rank FROM matches,0
305,wta_1,find the number of distinct country codes of all players.,SELECT COUNT(DISTINCT(players.country_code)) FROM players,1
306,wta_1,How many distinct countries do players come from?,SELECT COUNT(DISTINCT(players.country_code)) FROM players,1
307,wta_1,Find the number of distinct name of losers.,SELECT COUNT(DISTINCT(matches.loser_name)) FROM matches,1
308,wta_1,How many different loser names are there?,SELECT COUNT(DISTINCT(matches.loser_name)) FROM matches,1
309,wta_1,Find the name of tourney that has more than 10 matches.,SELECT T2.first_name FROM players AS T2 JOIN matches AS T1 ON T2.player_id = T1.winner_id WHERE T1.tourney_name > '10'  GROUP BY T1.tourney_name HAVING COUNT(*)> 10,0
310,wta_1,What are the names of tournaments that have more than 10 matches?,SELECT T2.first_name FROM players AS T2 JOIN matches AS T1 ON T2.player_id = T1.winner_id GROUP BY T2.first_name HAVING COUNT(*)> 10,0
311,wta_1,List the number of all matches who played in years of 2013 or 2016.,SELECT COUNT(*) FROM matches WHERE matches.year = '2013'  OR matches.year = '2016' ,1
